regime,n_chains,rep,n_components,rho_raw,param_raw,rho_grid,param_grid,rho_err_raw,rho_err_grid,param_err_raw,param_err_grid,rho_grid_minus_raw,param_grid_minus_raw,exkurt_raw,exkurt_grid,raw_monotone_violation
gaussian,256,15,0,0.8087829920299805,0.3549451439690364,0.8085747782575514,0.35538773778342897,0.008782992029980452,0.008574778257551374,-0.0050548560309634505,-0.004612262216570906,-0.0002082137724290778,0.0004425938143925445,nan,nan,nan
mixture,256,15,8,0.7999096488314327,0.36242836460421957,0.7989267694026325,0.362872588887341,-9.03511685673708e-05,-0.001073230597367525,0.0024283646042196905,0.0028725888873410987,-0.0009828794288001541,0.00044422428312140827,2.592361147824138,2.657736732580661,0.0
gaussian,512,0,0,0.7936894252863405,0.3548622361838873,0.7934704588014986,0.35529480060273866,-0.006310574713659589,-0.006529541198501465,-0.005137763816112584,-0.004705199397261217,-0.00021896648484187597,0.00043256441885136665,nan,nan,nan
mixture,512,0,8,0.796659174395089,0.36558488774451914,0.7964731360024714,0.36601972619263423,-0.003340825604911002,-0.003526863997528662,0.005584887744519262,0.006019726192634356,-0.0001860383926176601,0.00043483844811509353,3.1386154679538096,3.199586866573757,0.0
gaussian,512,1,0,0.8030755118112248,0.36405557857409954,0.8028679265031502,0.36449290339924784,0.003075511811224785,0.0028679265031501533,0.004055578574099661,0.0044929033992479606,-0.0002075853080746315,0.00043732482514829973,nan,nan,nan
mixture,512,1,8,0.7963335810703974,0.3577673763001965,0.7960080508730557,0.3582020255918598,-0.0036664189296026217,-0.0039919491269443386,-0.002232623699803371,-0.0017979744081400573,-0.00032553019734171684,0.0004346492916633138,3.0489658783951556,3.173440769988864,0.0
gaussian,512,2,0,0.7977941135220958,0.3640389521276389,0.7975829491579365,0.36447482976846296,-0.0022058864779042064,-0.0024170508420635617,0.0040389521276390505,0.0044748297684630844,-0.00021116436415935524,0.0004358776408240339,nan,nan,nan
mixture,512,2,8,0.8026597023161913,0.35761899775285816,0.8024323982329482,0.3580585066833968,0.0026597023161912814,0.002432398232948163,-0.002381002247141717,-0.0019414933166030934,-0.00022730408324311835,0.0004395089305386235,2.852645064874717,2.997547856920068,0.0
gaussian,512,3,0,0.8002172051769246,0.3621940133707562,0.8000058204057895,0.36263203175803105,0.0002172051769245842,5.820405789447314e-06,0.002194013370756309,0.0026320317580311725,-0.00021138477113513687,0.0004380183872748633,nan,nan,nan
mixture,512,3,8,0.8001340340928296,0.36254971190025986,0.8000508133364118,0.3629893162233828,0.00013403409282952694,5.0813336411770216e-05,0.0025497119002599877,0.002989316223382943,-8.322075641775672e-05,0.00043960432312295517,2.5993034478079293,2.7069705125283035,0.0
gaussian,512,4,0,0.798376164889015,0.35599506861582425,0.798160775582056,0.356432066059718,-0.0016238351109850724,-0.001839224417944041,-0.004004931384175625,-0.0035679339402818755,-0.00021538930695896852,0.0004369974438937496,nan,nan,nan
mixture,512,4,8,0.7936559509411191,0.3550628282240371,0.7943208129458715,0.35549342457330424,-0.006344049058880974,-0.0056791870541285094,-0.0049371717759627565,-0.004506575426695636,0.0006648620047524645,0.00043059634926712054,2.6592885165687674,2.7613042952382534,0.0
gaussian,512,5,0,0.7984205352773353,0.3533407680752039,0.7981997447866662,0.3537782934447511,-0.0015794647226647918,-0.0018002552133338234,-0.00665923192479595,-0.006221706555248785,-0.00022079049066903167,0.0004375253695471648,nan,nan,nan
mixture,512,5,8,0.7969697044717554,0.3579766174211489,0.7964928854152779,0.3584109462717029,-0.003030295528244631,-0.003507114584722193,-0.002023382578850985,-0.0015890537282969852,-0.00047681905647756206,0.00043432885055399995,2.7083366121744348,2.8674970518271454,0.0
gaussian,512,6,0,0.8015292552603194,0.359612466873694,0.8013132598693621,0.3600510483043252,0.0015292552603193288,0.0013132598693620379,-0.00038753312630585013,5.104830432534069e-05,-0.00021599539095729092,0.0004385814306311908,nan,nan,nan
mixture,512,6,8,0.800489650257585,0.37505174337752684,0.8001477489280301,0.3754852497043745,0.0004896502575849615,0.0001477489280300448,0.01505174337752696,0.015485249704374648,-0.0003419013295549167,0.00043350632684768797,2.799439289276881,2.939665918425084,0.0
