family,rho,t,excess_kurtosis,posterior_mean_mse_median,posterior_mean_rel_median,score_mse_median,score_rel_median,score_rel_q90,score_cosine_median,score_max_abs_median
gauss_mix_kappa0.3,0.85,0.1053,-0.18,2.5835579601867538e-05,0.0055197744283514705,0.0005803592393001939,0.014715831136969629,0.022390944987746016,0.9998934223531324,0.06390713767149792
gauss_mix_kappa0.3,0.85,0.1527,-0.18,1.5883754227440536e-05,0.004329965548104518,0.00016898267835332938,0.009584215138848683,0.01937738245817868,0.9999619414586207,0.029765357793143155
gauss_mix_kappa0.3,0.85,0.2216,-0.18,1.1680780057437064e-05,0.0049934087231505685,5.8502582898631804e-05,0.005840257458495718,0.007978156024876773,0.9999848216525344,0.01803224923561686
gauss_mix_kappa0.3,0.85,0.3215,-0.18,8.319994306337436e-06,0.00392634700665692,1.9444155412636196e-05,0.003605162726897019,0.004473176526802796,0.9999941251993572,0.012264856459194728
gauss_mix_kappa0.3,0.85,0.4665,-0.18,5.44935736637178e-06,0.0028214697738276834,5.825099933977701e-06,0.0023539209538187608,0.0036518237835015837,0.9999972685943971,0.005818306261266226
gauss_mix_kappa0.3,0.85,0.6769,-0.18,2.8653294723684454e-06,0.0027430102214880616,1.3449923192917093e-06,0.0012087289636988849,0.0015391244516780853,0.99999934378186,0.0024581429215149164
gauss_mix_kappa0.3,0.85,0.9821,-0.18,1.0077135974033302e-06,0.002225450503672736,1.9123605247692207e-07,0.0004750412304058791,0.0007068255606775088,0.9999999031354934,0.0009438694830964378
gauss_mix_kappa0.3,0.85,1.425,-0.18,2.7508385718890954e-07,0.0011130495482314052,1.7925880266788087e-08,0.00014851294679573242,0.00024861984193479266,0.9999999900270573,0.0002523030905424717
gauss_mix_kappa0.3,0.85,2.0676,-0.18,1.1966445571344506e-08,0.0005802441011307875,1.9773336584087668e-10,1.4179870142344106e-05,2.6930386928934288e-05,0.9999999999200856,2.5074436199590266e-05
gauss_mix_kappa0.3,0.85,3.0,-0.18,6.080772486114134e-11,0.00012731363362576703,1.5147729901349198e-13,4.1312647398636496e-07,2.713735339281179e-06,0.9999999999999252,7.692978249984606e-07
gauss_mix_kappa0.6,0.85,0.05,-0.72,0.000677924443400523,0.03583473847503507,0.06773597887208216,0.1491429870292708,0.190755859527022,0.9894877388647269,0.6459271034472099
gauss_mix_kappa0.6,0.85,0.0725,-0.72,0.0006968059734981935,0.029759419361441906,0.033083776158228995,0.10890290625295042,0.1141998999510706,0.99478049685251,0.40397038838738375
gauss_mix_kappa0.6,0.85,0.1053,-0.72,0.0005098189069964006,0.03258540776998764,0.011452350502866183,0.06993623961283191,0.09366521599399662,0.9976521586485068,0.26899612605606715
gauss_mix_kappa0.6,0.85,0.1527,-0.72,0.0004427845515089891,0.025090627920028696,0.004710657088750731,0.045385419231413024,0.05599883540412977,0.999081055797642,0.16048342369979407
gauss_mix_kappa0.6,0.85,0.2216,-0.72,0.0002494802353122516,0.023537559954831127,0.001249508857812321,0.02726546238747033,0.04168387339598676,0.9996709710174989,0.08558650908779941
gauss_mix_kappa0.6,0.85,0.3215,-0.72,0.00016758552967951465,0.01691699301721308,0.00039165400407970496,0.017065962096279613,0.030708397342116573,0.9998652960350796,0.05121153226483155
gauss_mix_kappa0.6,0.85,0.4665,-0.72,8.658489522073027e-05,0.014663538756743616,9.255507274054113e-05,0.00887588861230272,0.012394237793193038,0.9999637907306302,0.021408187576020254
gauss_mix_kappa0.6,0.85,0.6769,-0.72,4.131512513757028e-05,0.013810967030947228,1.939341584152007e-05,0.0037440067992512527,0.005456197580067742,0.9999935695289506,0.009246037989534883
gauss_mix_kappa0.6,0.85,0.9821,-0.72,1.7556867234829027e-05,0.007682974121092886,3.33180577547212e-06,0.0018403790851784377,0.0024342216970418594,0.9999983318296313,0.004018324558594855
gauss_mix_kappa0.6,0.85,1.425,-0.72,3.294141155820774e-06,0.00507805147304826,2.1466319595988345e-07,0.0004937464578025142,0.0007574819511784365,0.9999998906197746,0.0009159135083512959
gauss_mix_kappa0.6,0.85,2.0676,-0.72,2.4860622853747457e-07,0.0021772119982317326,4.10796556460499e-09,6.30175499876835e-05,0.00012656260134059232,0.9999999980807528,0.00010823338648024983
gauss_mix_kappa0.6,0.85,3.0,-0.72,9.498124086782235e-10,0.00034878608426522416,2.366064814502364e-12,1.737869972421691e-06,2.794493264635155e-06,0.9999999999986131,3.196453471243643e-06
gauss_mix_kappa0.9,0.85,0.05,-1.62,0.00916549820168768,0.11569255314736566,0.9157864103962254,0.5202319236052275,0.5787530046546733,0.8632894056386842,1.9509297611512304
gauss_mix_kappa0.9,0.85,0.0725,-1.62,0.007403402082235399,0.08930681514592426,0.35150745919757487,0.3190413003367599,0.382213318536794,0.9526036446736919,1.4239744979053985
gauss_mix_kappa0.9,0.85,0.1053,-1.62,0.0057418800613021955,0.07913384686768549,0.12898309989102819,0.19688676976209216,0.22482379913911296,0.9808572203167616,0.727591515974797
gauss_mix_kappa0.9,0.85,0.1527,-1.62,0.0027709999859196113,0.07069901278740301,0.029479869345295777,0.12187324777398614,0.17109526156924543,0.9934039291896453,0.42300834223898853
gauss_mix_kappa0.9,0.85,0.2216,-1.62,0.0018191501215465051,0.05965592638904252,0.00911111931459322,0.07418873669005425,0.0785842320105806,0.9973849672500699,0.27081055287080735
gauss_mix_kappa0.9,0.85,0.3215,-1.62,0.0011228833217668218,0.04679032297819953,0.0026242226875155573,0.04409004494021096,0.051666363353272945,0.9991785440099797,0.1210574027816016
gauss_mix_kappa0.9,0.85,0.4665,-1.62,0.0008593915056955523,0.03319617630245447,0.0009186480288447766,0.027638945325106384,0.039514217659085984,0.9996720969997317,0.0702829990441326
gauss_mix_kappa0.9,0.85,0.6769,-1.62,0.0002044488325581059,0.024624847163999986,9.596875756542563e-05,0.008639073153793187,0.012053024496109406,0.9999698197495628,0.023280568404416613
gauss_mix_kappa0.9,0.85,0.9821,-1.62,9.381105236909539e-05,0.017365494995614544,1.7802732224710745e-05,0.004339755323086468,0.0056256019752015315,0.999992061631235,0.00919890978402782
gauss_mix_kappa0.9,0.85,1.425,-1.62,2.321169789614941e-05,0.009772265581542329,1.5125937287897242e-06,0.0011582642190744255,0.0015452791607075145,0.9999994136436864,0.0024670892691962543
gauss_mix_kappa0.9,0.85,2.0676,-1.62,1.400870905619155e-06,0.003634653898128416,2.3147969681182708e-08,0.00016145421791677144,0.0002162076839443396,0.9999999878750886,0.0002482515879160818
gauss_mix_kappa0.9,0.85,3.0,-1.62,4.565197129528374e-09,0.0006910661392890924,1.1372300677917314e-11,3.642177495611107e-06,7.82551528137227e-06,0.9999999999939149,6.878447345148864e-06
laplace,0.95,0.05,3.0,0.0006552535015950556,0.03998876558437646,0.06547077299243807,0.11266149708868445,0.16274708761103873,0.9936403507896053,0.7341022416241543
laplace,0.95,0.0725,3.0,0.001374475637548843,0.039245622111084136,0.06525897603792996,0.1227542296286161,0.17532440223299936,0.9928921225971526,0.7112414712613062
laplace,0.95,0.1053,3.0,0.00044048431048752923,0.03692544033644133,0.009894848240204902,0.06240360140733514,0.11011960000843872,0.9984115997268315,0.23322662196574562
laplace,0.95,0.1527,3.0,0.0004889235790054374,0.03522233745774653,0.005201516889987037,0.040744022418587954,0.08754720482317611,0.9992072793502839,0.18474959536922675
laplace,0.95,0.2216,3.0,0.0005451654917820879,0.02772229917095724,0.0027304331748074047,0.03584382348420956,0.07195112648664563,0.9993907432002546,0.1542014883786168
laplace,0.95,0.3215,3.0,0.00026765901576048147,0.030405092812107504,0.000625529694903245,0.02133514454430952,0.08978864165776958,0.9997784901571489,0.0593421576710067
laplace,0.95,0.4665,3.0,0.00014838408286519511,0.017713362677754488,0.00015861542071645915,0.012317988390476719,0.03765513345838173,0.9999288752818893,0.025582183777009382
laplace,0.95,0.6769,3.0,0.00011071538510659164,0.020678755882838296,5.1970059300962014e-05,0.0060225190855457906,0.010157277675342528,0.9999837422947488,0.013572402368266519
laplace,0.95,0.9821,3.0,5.1270486236444116e-05,0.011384576819737093,9.729714297489646e-06,0.0029966088540645495,0.0037577286713605896,0.9999961737202857,0.005435855728143868
laplace,0.95,1.425,3.0,1.2320424057065088e-05,0.007077202017736056,8.02862257131069e-07,0.00087425614985404,0.0012400237933003256,0.9999996261995288,0.0015129960572062284
laplace,0.95,2.0676,3.0,2.0078159895630266e-06,0.004299239047407375,3.317712107901144e-08,0.00018342965361995117,0.0002798379464692809,0.9999999840008539,0.0003136377935746282
laplace,0.95,3.0,3.0,2.042897872797247e-08,0.001099985559382286,5.089035194927686e-11,7.422658471857797e-06,1.094301060472982e-05,0.9999999999731793,1.1158639502517609e-05
student_t_nu5,0.95,0.05,6.0,0.00032558017909463757,0.03320262078857571,0.0325308997883319,0.08114039379384143,0.12009910217491553,0.9977312882227639,0.47988647670380724
student_t_nu5,0.95,0.0725,6.0,0.0004332560893692861,0.031095614357910778,0.020570643801922417,0.07011634328612482,0.1370637124702568,0.9977342301425436,0.4305800677939342
student_t_nu5,0.95,0.1053,6.0,0.00027480107658414904,0.027853654296104167,0.006173012033131343,0.04597245222148586,0.16189937791979792,0.999304529902105,0.18099326173338004
student_t_nu5,0.95,0.1527,6.0,0.0002595580624178377,0.023408935247726026,0.0027613633368737114,0.03234683798364583,0.0479038522617335,0.9997256773600006,0.12373219843506489
student_t_nu5,0.95,0.2216,6.0,0.00033327260117624145,0.026668013640039186,0.0016691785892965147,0.02825922708578689,0.05768031144320891,0.9996221336500482,0.11871713152440422
student_t_nu5,0.95,0.3215,6.0,0.0001714432645553992,0.019662744482345916,0.00040066968290178263,0.017104558454219626,0.020001627725713202,0.9998923368481711,0.04535056962856199
