family,t,half_width,n_grid,score_rel,dlogev_per_site,forward_edge_max,forward_edge_mean,belief_edge_max,belief_edge_mean,zero_frac,shifted
laplace,0.0725,6.0,401,0.1573456932381489,0.007735231849702595,0.024120869576244482,0.000428770910309948,0.720291314097607,0.005275877582927242,0.0,1
laplace,0.0725,6.0,801,0.15742153370711015,0.007735869129529949,0.02520525584890482,0.00044838801252404455,0.7326921762773665,0.0054550125360806855,0.0,1
laplace,0.0725,8.0,201,8.648759454524694e-05,8.824362218273762e-06,0.0006310275185726958,3.955648333111746e-06,0.00021495070259487138,2.2183353256731739e-07,0.0,1
laplace,0.0725,8.0,401,3.971109997104827e-06,1.4765671016991888e-06,0.0007007197088540804,4.392406318880058e-06,0.00027865911049786314,2.8832821239875046e-07,0.0,1
laplace,0.0725,8.0,801,1.6901898071420365e-06,1.775824318706043e-07,0.0007361135363405677,4.614264906995246e-06,0.00031405949172648066,3.253477710364693e-07,0.0,1
laplace,0.0725,10.0,201,0.0003494711348235463,6.511831160294079e-06,4.08051921093449e-06,2.5584087755090106e-08,1.3738903900174801e-19,1.3427429003144658e-22,0.0006899098258706468,1
laplace,0.0725,10.0,401,1.0177507495524059e-05,2.4548117016909288e-06,4.5764989292212035e-06,2.869330921641058e-08,2.9934354696816692e-19,2.925785113265729e-22,0.0006502298940149626,1
laplace,0.0725,10.0,801,3.6562189726091877e-07,4.2429354030204536e-07,4.830126329241826e-06,3.0283483445432735e-08,4.22760912072676e-19,4.132201314994315e-22,0.0006376306960049938,1
laplace,0.1053,6.0,201,0.15480081950533192,0.008822885698110294,0.02283219348779164,0.0003507112884745601,0.7299093501511703,0.003879567987195138,0.0,1
laplace,0.1053,6.0,401,0.15504124476854217,0.008828204487792979,0.025004056799983406,0.00038558378925991496,0.7528269654802113,0.004173013862557229,0.0,1
laplace,0.1053,6.0,801,0.1551017265510878,0.008829608944748824,0.02612145351336323,0.0004032204232640232,0.7642634687340191,0.004319948117864369,0.0,1
laplace,0.1053,8.0,201,0.0007128622071220478,3.2907934448545006e-06,0.0018954966072136255,5.115036880790004e-06,0.0260979968591988,2.6789601168186504e-05,0.0,1
laplace,0.1053,8.0,401,0.0007008517984143883,3.978588897002311e-06,0.0021053444365831814,5.680401816435663e-06,0.03008739805471396,3.097018517722555e-05,0.0,1
laplace,0.1053,8.0,801,0.0006984568475931994,5.22912577105572e-06,0.0022118272931905603,5.967465016120109e-06,0.03212820241811943,3.311469354181851e-05,0.0,1
laplace,0.1053,10.0,201,0.00012577582923011432,7.615664897375751e-06,1.2869424953380588e-05,3.369249162685301e-08,3.310518187296779e-11,3.233495830894947e-14,0.0,1
laplace,0.1053,10.0,401,5.541809344832997e-06,2.4090147014987906e-06,1.4432932168421192e-05,3.778648093731203e-08,5.203750647197196e-11,5.082769906058392e-14,0.0,1
laplace,0.1053,10.0,801,2.4073575316096206e-07,4.268381581518099e-07,1.5232797796667336e-05,3.988060830334817e-08,6.400301060595557e-11,6.251552958138173e-14,0.0,1
laplace,0.1527,6.0,201,0.08902338001841233,0.005367061477598689,0.014977101917905558,0.00029843108292837406,0.38172269115970225,0.003472424063270539,0.0,1
laplace,0.1527,6.0,401,0.08907234354772693,0.005365498379701794,0.016447359686029655,0.0003282121663955784,0.404493593791021,0.0037678787980159056,0.0,1
laplace,0.1527,6.0,801,0.08908429800671888,0.005365091281802181,0.01719473256348726,0.0003432532840849694,0.41580693030782934,0.003915681010479389,0.0,1
laplace,0.1527,8.0,201,5.796869855726899e-05,7.12927382995332e-06,0.0005486458438398916,3.222009797784598e-06,0.0019589644911018377,2.589034345675223e-06,0.0,1
laplace,0.1527,8.0,401,4.919613211891163e-05,1.10297745781196e-06,0.0006092910541004703,3.577854836934053e-06,0.002303813822887622,3.0663215731324035e-06,0.0,1
laplace,0.1527,8.0,801,4.8962343123711034e-05,1.9437274079159295e-07,0.000640083207715927,3.758592250541039e-06,0.0024831283185487735,3.3163495125764325e-06,0.0,1
laplace,0.1527,10.0,201,6.0824848789065996e-05,5.441367521230589e-06,3.6185684675680373e-06,2.0918487053827325e-08,3.838077371376923e-12,4.448019108155904e-15,0.0,1
laplace,0.1527,10.0,401,2.727604550180148e-06,2.428265117204731e-06,4.058388271316168e-06,2.346045390891934e-08,5.76851004129735e-12,6.6597915142520934e-15,0.0,1
laplace,0.1527,10.0,801,1.8259768541141605e-07,4.3521792592038366e-07,4.283304454585477e-06,2.4760644472883226e-08,6.958187137046962e-12,8.020352156564997e-15,0.0,1
laplace,0.2216,6.0,201,0.15646428582567454,0.011781153917210796,0.018841885897054562,0.0002437096643475615,0.6162993930045118,0.0035313574766463957,0.0,1
laplace,0.2216,6.0,401,0.15657152299605484,0.011785260969000566,0.02065876494755058,0.0002679349487255948,0.6404286731937002,0.00379227754976282,0.0,1
laplace,0.2216,6.0,801,0.15659828909809936,0.01178632633319121,0.021588721509269743,0.0002801885284317849,0.6525003009194947,0.003922789916451541,0.0,1
laplace,0.2216,8.0,201,0.017310763164608733,0.00032695949274619274,0.003847436191378541,8.05399939276621e-06,0.24598988055545484,0.0002881035931970962,0.0,1
laplace,0.2216,8.0,401,0.017317041353198198,0.0003328554185055843,0.00427045277818251,8.941532729198223e-06,0.26506718245746985,0.0003126065965264044,0.0,1
laplace,0.2216,8.0,801,0.017318437058165322,0.0003340756801732958,0.004485689988453515,9.392725470092695e-06,0.27449644486274183,0.00032479908496706574,0.0,1
laplace,0.2216,10.0,201,5.270797335130014e-05,1.1092637659970705e-05,6.052910287919969e-05,9.357689613508551e-08,0.0001781125199067565,1.7604922846066297e-07,0.0,1
laplace,0.2216,10.0,401,2.980014851141755e-06,2.5339967339998992e-06,6.788784534045444e-05,1.0495144894011243e-07,0.00021728795157069115,2.1485343748895572e-07,0.0,1
laplace,0.2216,10.0,801,2.6442596032233888e-06,4.303743030842355e-07,7.165136002075641e-05,1.1076907658252615e-07,0.0002382671865977255,2.356377269433197e-07,0.0,1
laplace,0.3215,6.0,201,0.07269620205595206,0.005029446234108725,0.008151185259937204,0.00018137535227606607,0.25273422551442415,0.002593733032743041,0.0,1
laplace,0.3215,6.0,401,0.07270350787576733,0.005028475266394938,0.008958459040217283,0.00019948741241335638,0.2698797141882903,0.0028227368179993516,0.0,1
laplace,0.3215,6.0,801,0.07270523314761337,0.005028265089479289,0.009367396199055428,0.0002086325341414272,0.27839877142467806,0.0029374054348730257,0.0,1
laplace,0.3215,8.0,201,0.0008509972531492411,5.940360048084514e-06,0.0004252997388312788,2.5618988206473584e-06,0.010942710140586284,2.827147279699409e-05,0.0,1
laplace,0.3215,8.0,401,0.0008466140024260848,1.1555274539665206e-05,0.0004723158087696856,2.8449622187055948e-06,0.012226225508349406,3.187515331493778e-05,0.0,1
laplace,0.3215,8.0,801,0.0008455632926280465,1.2880679266746853e-05,0.0004961869826978451,2.988708643064476e-06,0.012872914057038564,3.3703507239800475e-05,0.0,1
laplace,0.3215,10.0,201,3.9545875161014385e-05,1.1032955288703405e-05,3.625832833103663e-06,1.7812345199159828e-08,5.772657654225452e-07,7.88835934432125e-10,0.0,1
laplace,0.3215,10.0,401,8.802662746034579e-07,2.5386278224015513e-06,4.066474484772394e-06,1.9976943644422573e-08,7.151203198202743e-07,9.798866995674437e-10,0.0,1
laplace,0.3215,10.0,801,1.2905252880114639e-07,4.487776978923108e-07,4.291856343781745e-06,2.1084109858697098e-08,7.896799193483842e-07,1.0836489033227973e-09,0.0,1
laplace,0.4665,6.0,201,0.05610075235024792,0.0034926867963467334,0.006526645301661127,0.0001056515101940005,0.23943679490023873,0.0014973656722939326,0.0,1
laplace,0.4665,6.0,401,0.05610527751295897,0.0034935030627725183,0.007173658837995426,0.00011620120777183482,0.2551695098787221,0.0016317175745207916,0.0,1
laplace,0.4665,6.0,801,0.0561063821470649,0.0034937230674116915,0.007501296314588033,0.00012152804569186352,0.26300968299388316,0.0016990381161884624,0.0,1
laplace,0.4665,8.0,201,0.0048370298951732485,7.688233006497569e-05,0.0006387227069463038,2.076595454574665e-06,0.055822943770477265,7.556805822532976e-05,0.0,1
laplace,0.4665,8.0,401,0.004831817266520899,8.220966859018297e-05,0.0007093228131534671,2.3060545856535886e-06,0.06095660871539231,8.298330454987554e-05,0.0,1
laplace,0.4665,8.0,801,0.004830585941330133,8.3567453813993e-05,0.0007451703984356293,2.422576373801101e-06,0.06351316363342635,8.669099620848582e-05,0.0,1
laplace,0.4665,10.0,201,2.7525542206791877e-05,1.072229166387828e-05,8.666290297948714e-06,1.9688305117975393e-08,0.0002505272491806257,2.569532977367343e-07,0.0,1
laplace,0.4665,10.0,401,8.142837636057112e-06,2.592311173277295e-06,9.720241710549273e-06,2.208186380679164e-08,0.0002898989660909681,2.976606946967267e-07,0.0,1
laplace,0.4665,10.0,801,8.106450369139553e-06,4.018169337260957e-07,1.0259166164212353e-05,2.330595064339214e-08,0.0003101197565054414,3.185936015521483e-07,0.0,1
laplace,0.6769,6.0,201,0.017494855432016523,0.00098707904559725,0.001326769240423512,4.1294463130442215e-05,0.07039119962100557,0.0005941259522212649,0.0,1
laplace,0.6769,6.0,401,0.0174876478703322,0.0009891533305057543,0.0014593332370134377,4.5422160725496266e-05,0.07601718619202474,0.0006514911473167617,0.0,1
laplace,0.6769,6.0,801,0.01748589333815354,0.0009896734351251268,0.0015262526505748204,4.7505485692962086e-05,0.07882096085921611,0.0006802658609233874,0.0,1
laplace,0.6769,8.0,201,0.00047593395853381883,6.182955005762381e-07,3.652091929534666e-05,4.493126461009749e-07,0.005126889234119429,8.133365124611296e-06,0.0,1
laplace,0.6769,8.0,401,0.00047464556250848043,4.972992370344542e-06,4.055843909793246e-05,4.989466092570406e-07,0.005660276091809526,9.04108630663762e-06,0.0,1
laplace,0.6769,8.0,801,0.000474359699404689,6.426274091753115e-06,4.260832081643295e-05,5.241539710263772e-07,0.0059274321583617905,9.49821804798814e-06,0.0,1
laplace,0.6769,10.0,201,2.1505173270063816e-05,1.1197524617756471e-05,3.1166740397171655e-07,3.1802106660092332e-09,1.5070428329116116e-05,1.6312025412865122e-08,0.0,1
laplace,0.6769,10.0,401,9.449879700063218e-07,2.7657827892380027e-06,3.49557102774874e-07,3.5667284091740266e-09,1.7336327675052946e-05,1.8791298408491917e-08,0.0,1
laplace,0.6769,10.0,801,6.515230671455638e-07,4.813889920018966e-07,3.6893345189278864e-07,3.764419016978675e-09,1.8498057397273703e-05,2.006461482771531e-08,0.0,1
laplace,0.9821,6.0,201,0.008941437128806259,0.0007089109507154578,0.0005256279757128483,2.125973736385382e-05,0.011853942271934228,0.00040347491396450794,0.0,1
laplace,0.9821,6.0,401,0.008934357534554994,0.0007115089986278189,0.0005781557119024346,2.33849724490495e-05,0.012904790093834252,0.00044221195287639115,0.0,1
laplace,0.9821,6.0,801,0.008932640728101042,0.0007121663655103028,0.0006046699050223705,2.4457584977501866e-05,0.013429678961544352,0.00046162805516257303,0.0,1
laplace,0.9821,8.0,201,0.00013036247236763825,2.9511892831735054e-06,1.4416150105581548e-05,2.538978786709607e-07,0.00046454225301788943,5.864419677992086e-06,0.0,1
laplace,0.9821,8.0,401,0.00012968522313064446,3.0312263510356985e-06,1.6008971153802334e-05,2.819455878105418e-07,0.0005137096154916099,6.526876929142688e-06,0.0,1
laplace,0.9821,8.0,801,0.00012949394953674654,4.5547179674532146e-06,1.681784031100599e-05,2.961899698903387e-07,0.0005383830014843248,6.860818646355898e-06,0.0,1
laplace,0.9821,10.0,201,1.3411500370595436e-05,1.1768336947604041e-05,1.6194321911463462e-07,1.99301724927851e-09,2.638818081201883e-06,1.686216225474304e-08,0.0,1
laplace,0.9821,10.0,401,7.792935226633359e-07,2.889341225831288e-06,1.8163259671052542e-07,2.2352769953904835e-09,2.991802873777338e-06,1.923029711219109e-08,0.0,1
laplace,0.9821,10.0,801,3.6105266785970134e-07,5.021459610343726e-07,1.9170187665281102e-07,2.3591799170185865e-09,3.170968280196721e-06,2.0438563858262812e-08,0.0,1
laplace,1.425,6.0,201,0.001579995180301943,0.00013778210251236267,7.221768507246953e-05,6.675146632963592e-06,0.0022673511694132425,8.01148278861276e-05,0.0,1
laplace,1.425,6.0,401,0.001578285176157708,0.00014127128408869538,7.943914535266328e-05,7.342327825295339e-06,0.0024721441637744574,8.787315566757625e-05,0.0,1
laplace,1.425,6.0,801,0.0015778529176051419,0.00014215189334199074,8.308339661796485e-05,7.67907846056619e-06,0.0025745280691258587,9.176421267499346e-05,0.0,1
laplace,1.425,8.0,201,3.1772897439267106e-05,6.597225091553582e-06,1.2493359915477915e-06,7.049043031516721e-08,0.0001116513060010508,1.502193933593277e-06,0.0,1
laplace,1.425,8.0,401,3.1429475046379566e-05,3.527821219595495e-07,1.3874053252874186e-06,7.827708579563194e-08,0.00012294348140114392,1.6645468740254871e-06,0.0,1
laplace,1.425,8.0,801,3.127568416489395e-05,1.2837898124562486e-06,1.4575145602091256e-06,8.223174310134901e-08,0.0001286000027793966,1.7462013242604004e-06,0.0,1
laplace,1.425,10.0,201,8.316966608198546e-06,1.1702554924442055e-05,1.2075185256853106e-08,5.503024779107526e-10,2.0042140671115247e-06,1.3264526224804838e-08,0.0,1
laplace,1.425,10.0,401,6.590239897286025e-07,3.091609606764578e-06,1.3543429543870165e-08,6.171912598218888e-10,2.23814046909061e-06,1.4902513558088752e-08,0.0,1
laplace,1.425,10.0,801,3.237510884467099e-07,5.374898390808625e-07,1.4294286037213458e-08,6.51403555127771e-10,2.355740492957928e-06,1.572973880364117e-08,0.0,1
laplace,2.0676,6.0,201,7.194204253174158e-05,3.049276676270196e-06,1.4696410956924072e-05,2.1877811173348495e-06,0.00011242837969154297,5.1519105845875495e-06,0.0,1
laplace,2.0676,6.0,401,7.162052064768712e-05,6.99681495741622e-06,1.6165388472401666e-05,2.4063977266861297e-06,0.00012311504601148504,5.664133924252781e-06,0.0,1
laplace,2.0676,6.0,801,7.156487043066009e-05,7.969632287885275e-06,1.690681673487127e-05,2.516752551972883e-06,0.00012846958515593998,5.921447950011023e-06,0.0,1
laplace,2.0676,8.0,201,2.8348608484596056e-06,9.423466956537396e-06,1.9284262617796612e-07,1.8956101964964322e-08,3.4872515505081684e-06,6.710225962652085e-08,0.0,1
laplace,2.0676,8.0,401,1.2744283039772955e-06,1.920880461137031e-06,2.141462532838745e-07,2.1049935250285887e-08,3.842296744740649e-06,7.440802331441672e-08,0.0,1
laplace,2.0676,8.0,801,1.2212491704473707e-06,1.846497803548175e-07,2.249655590786792e-07,2.2113324193802917e-08,4.020265833027623e-06,7.808487062138127e-08,0.0,1
laplace,2.0676,10.0,201,9.005066118438316e-06,1.7191746447764444e-05,1.7657623845998852e-09,1.3570398548388233e-10,7.593130417088054e-08,6.944582825008111e-10,0.0,1
laplace,2.0676,10.0,401,2.0482979725715194e-07,3.299890307228992e-06,1.9804177181139677e-09,1.5220414543087684e-10,8.443754470479747e-08,7.774537958413185e-10,0.0,1
laplace,2.0676,10.0,801,3.8083347745545416e-08,5.77481486851994e-07,2.0902028330742826e-09,1.6064076162011104e-10,8.87039628289217e-08,8.19263066742292e-10,0.0,1
laplace,3.0,6.0,201,4.236051849480437e-06,2.4519223087438036e-06,2.654220811212418e-06,1.8179732812280168e-06,8.520279328329968e-06,1.8205407071417939e-06,0.0,1
laplace,3.0,6.0,401,4.18396383644585e-06,1.5639845238890615e-06,2.9194555281836492e-06,1.9996276545376584e-06,9.358838590881978e-06,2.004668792105264e-06,0.0,1
laplace,3.0,6.0,801,4.176733471475042e-06,2.54535116228638e-06,3.053338796909271e-06,2.091326352000194e-06,9.779811460802928e-06,2.0972689876195195e-06,0.0,1
laplace,3.0,8.0,201,3.400359200202152e-07,9.878268803831247e-06,2.400430628864931e-08,1.50906875198831e-08,1.3362395149939312e-07,1.6090542903025175e-08,0.0,1
laplace,3.0,8.0,401,5.57447735266795e-08,1.9889289739616345e-06,2.665596712020338e-08,1.6757522066480036e-08,1.4800661042495714e-07,1.788295832977431e-08,0.0,1
laplace,3.0,8.0,801,4.4850165399901424e-08,2.397051586111587e-07,2.8002590582959922e-08,1.7604051085429294e-08,1.552383262064521e-07,1.8786517947084753e-08,0.0,1
laplace,3.0,10.0,201,1.2687465135535249e-06,1.8922944314159196e-05,1.782499039499712e-10,1.0554294368688002e-10,1.6121038572498493e-09,1.189359140546384e-10,0.0,1
laplace,3.0,10.0,401,2.6123120737766766e-08,3.3304008544288166e-06,1.9992804694724582e-10,1.18376486027442e-10,1.802460016279774e-09,1.3352889871426575e-10,0.0,1
laplace,3.0,10.0,801,3.981384078058205e-09,5.819116615235487e-07,2.110103357407372e-10,1.2493792127947154e-10,1.898208879993358e-09,1.4089321385048703e-10,0.0,1
student,0.05,6.0,201,1.9329443646963848e-12,4.96269692007445e-14,0.0003556751405497966,8.541638791211548e-06,3.030303631088273e-10,2.9592811135900143e-13,0.0,0
student,0.05,6.0,401,1.7766948941137646e-12,3.430589146091734e-14,0.0003894260863107954,9.260194344251398e-06,4.2363789310321114e-10,4.1370891749483e-13,0.0,0
student,0.05,6.0,801,1.736717763978007e-12,6.405986852087153e-14,0.00040643834256029113,9.620540006282806e-06,4.94884719935994e-10,4.83285906754974e-13,0.0,0
student,0.05,8.0,201,1.6545693662431656e-15,3.697042672001771e-14,1.7130956530498956e-05,1.5834294218338424e-06,2.3270898391743948e-33,2.2725486710687456e-36,0.0,0
student,0.05,8.0,401,1.2793013246276307e-15,3.697042672001771e-14,1.8665157009924005e-05,1.7144694110670744e-06,6.038179217924691e-33,5.896659392504583e-36,0.0,0
student,0.05,8.0,801,1.1001518186459806e-15,5.928590951498336e-14,1.9436327484666895e-05,1.7801430654079029e-06,9.173974386829259e-33,8.958959362137952e-36,0.0,0
student,0.05,10.0,201,1.0760684469521067e-15,4.1522341120980855e-14,2.527931617731569e-06,4.714483977797138e-07,5.4151931485737404e-71,5.2882745591540434e-74,0.0004615593905472637,0
