rho,t,trial,half_width,grid_size,grid_step,score_rel_error,mean_rel_error,identity_residual,resolution_ok
0.2,0.1,1,7.0,701,0.02,7.62037869165231e-16,2.899109419574619e-16,1.488322014555691,1.0
0.2,0.1,2,7.0,701,0.02,9.777366808490516e-16,3.571555755569587e-16,2.1545069005345483,1.0
0.2,0.1,3,7.0,701,0.02,9.83615342573401e-16,3.434281025435432e-16,1.2314621861797876,1.0
0.2,0.1,4,7.0,701,0.02,8.215210378163648e-16,3.8357245146204196e-16,1.8383961129164639,1.0
0.2,0.2,0,7.0,701,0.02,3.737371624763618e-16,3.632550918111676e-16,2.5507560530464355,1.0
0.2,0.2,1,7.0,701,0.02,9.009854281026908e-14,4.193602169093606e-14,0.010407404398258595,1.0
0.2,0.2,2,7.0,701,0.02,3.455191325886898e-16,3.230640523785601e-16,2.0974394710122133,1.0
0.2,0.2,3,7.0,701,0.02,4.602150532475983e-16,2.80949617941209e-16,1.6738992951352467,1.0
0.2,0.2,4,7.0,701,0.02,4.880545249177461e-16,2.9742058734568574e-16,1.82106522953607,1.0
0.2,0.4,0,7.0,701,0.02,6.989610928155417e-15,8.941527390389917e-15,0.06669754173324101,1.0
0.2,0.4,1,7.0,701,0.02,2.1213173227425314e-12,2.379124130807119e-12,0.0002328586634356613,1.0
0.2,0.4,2,7.0,701,0.02,7.82871698630785e-15,9.920945431318597e-15,0.06189477923405062,1.0
0.2,0.4,3,7.0,701,0.02,8.281930695856921e-14,1.0145126066534692e-13,0.005363445526183974,1.0
0.2,0.4,4,7.0,701,0.02,6.685314364824629e-14,7.569162347034732e-14,0.0069912346956944186,1.0
0.2,0.8,0,7.0,701,0.02,6.925213939214721e-11,2.3826198120143485e-10,5.864234706522224e-06,1.0
0.2,0.8,1,7.0,701,0.02,1.8347476922195213e-12,6.4254264662745956e-12,0.00019973850124052888,1.0
0.2,0.8,2,7.0,701,0.02,8.61417816986582e-11,3.1111479900246713e-10,4.368804151659643e-06,1.0
