seed,n_obs,t,arm,omega_hat_deg,omega_err_deg,tv_to_truth,mass_near_pm_omega,spread,moved_from_uniform,is_flat,mode_psi_deg,n_iters,min_loglik_increase,final_loglik
1279549347,256,0.3215,joint,29.724879814227908,0.275120185772089,0.45060177534881773,0.9999826568640164,0.1318673074575144,0.9572463317543101,False,-30.937499999999996,200,0.0013111338600992894,-1951.5932756735926
1279549347,256,0.3215,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-3093.908849216935
1279549347,256,0.4665,joint,30.68683993716557,0.6868399371655726,0.3603002011345545,0.9767004237333211,0.14345986999553784,0.9539572546833892,False,-30.937499999999996,200,0.0007568520568383974,-2427.6896150317452
1279549347,256,0.4665,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-3090.948297277542
1279549347,256,0.6769,joint,30.921781757619783,0.9217817576197854,0.5706022304290915,0.9694803161740544,0.14913023931110614,0.9169335617252077,False,28.125000000000007,200,0.0019426945550549135,-2795.2655403807057
1279549347,256,0.6769,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-3116.2774296191837
1279549347,256,0.9821,joint,36.46061119557939,6.460611195579391,0.7889531284129121,0.6274514376010117,0.2294059582467567,0.8332650923608312,False,30.937499999999996,200,0.0020291942528274376,-3032.828105590839
1279549347,256,0.9821,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-3129.0699211116544
1279549347,256,1.425,joint,49.53200293564131,19.532002935641312,0.9129090979420665,0.41932988193191356,0.3859091001909106,0.6580821786796707,False,-25.31249999999999,200,0.002643664898641873,-3054.775490107464
1279549347,256,1.425,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-3068.901663363472
1279549347,256,2.0676,joint,51.84359458043721,21.843594580437212,0.9199383000140697,0.29904794919923317,0.4374438697198829,0.5409462837870274,False,-28.125000000000007,200,0.004008585113297158,-3004.1871007841974
1279549347,256,2.0676,marginal,90.0,60.00000000000001,0.984375,0.0625,0.9999999999999999,0.0,True,,1,0.0,-3007.10667525349
1279549347,256,3.0,joint,102.13762958838429,72.13762958838427,0.9892580067965031,0.042124845675710176,0.8273485621216402,0.13270809307588816,False,-129.375,200,0.000769026177295018,-3021.934700381059
