n_chains,seed,n_components,t,mse_vs_bayes,heldout_log_evidence_per_edge,em_seconds_total,fitted_rho,innovation_mean,innovation_var,innovation_excess_kurtosis,grid_spacing,s_min,s_median,s_min_over_h,s_median_over_h,resolved,min_weight,effective_n_components,column_mass_residual_max,column_mass_residual_interior
128,2,16,0.4,0.0005146236258297352,-1.3175041606911757,32.01206779292261,0.8390958092367213,-0.01878639879509824,0.29374879804007825,2.294564045856478,0.040000000000000036,0.38422816270448157,0.47965983497594755,9.60570406761203,11.991495874398678,True,0.0348467750939766,15.43161859663586,0.012447851799992526,3.955313456760479e-06
128,2,16,0.8,0.001175298350177316,-1.3175041606911757,32.01206779292261,0.8390958092367213,-0.01878639879509824,0.29374879804007825,2.294564045856478,0.040000000000000036,0.38422816270448157,0.47965983497594755,9.60570406761203,11.991495874398678,True,0.0348467750939766,15.43161859663586,0.012447851799992526,3.955313456760479e-06
128,2,16,1.6,0.005339932270888177,-1.3175041606911757,32.01206779292261,0.8390958092367213,-0.01878639879509824,0.29374879804007825,2.294564045856478,0.040000000000000036,0.38422816270448157,0.47965983497594755,9.60570406761203,11.991495874398678,True,0.0348467750939766,15.43161859663586,0.012447851799992526,3.955313456760479e-06
128,3,1,0.1,0.0034974166183766335,-1.3195731005168083,15.200420790017233,0.8517992296454521,0.004115005256945477,0.27872279084232787,0.0,0.040000000000000036,0.5279420336005913,0.5279420336005913,13.198550840014772,13.198550840014772,True,1.0,1.0,0.012648096773597128,1.5543122344752192e-15
128,3,1,0.2,0.0031629416122942447,-1.3195731005168083,15.200420790017233,0.8517992296454521,0.004115005256945477,0.27872279084232787,0.0,0.040000000000000036,0.5279420336005913,0.5279420336005913,13.198550840014772,13.198550840014772,True,1.0,1.0,0.012648096773597128,1.5543122344752192e-15
128,3,1,0.4,0.0022928482708262,-1.3195731005168083,15.200420790017233,0.8517992296454521,0.004115005256945477,0.27872279084232787,0.0,0.040000000000000036,0.5279420336005913,0.5279420336005913,13.198550840014772,13.198550840014772,True,1.0,1.0,0.012648096773597128,1.5543122344752192e-15
128,3,1,0.8,0.0009134757353504244,-1.3195731005168083,15.200420790017233,0.8517992296454521,0.004115005256945477,0.27872279084232787,0.0,0.040000000000000036,0.5279420336005913,0.5279420336005913,13.198550840014772,13.198550840014772,True,1.0,1.0,0.012648096773597128,1.5543122344752192e-15
128,3,1,1.6,0.0003716294391627381,-1.3195731005168083,15.200420790017233,0.8517992296454521,0.004115005256945477,0.27872279084232787,0.0,0.040000000000000036,0.5279420336005913,0.5279420336005913,13.198550840014772,13.198550840014772,True,1.0,1.0,0.012648096773597128,1.5543122344752192e-15
128,3,2,0.1,0.0035494925233962504,-1.3196124753242933,16.28987842099741,0.8495923317530211,0.004155186001877503,0.2838508317413697,-0.007626778494103981,0.040000000000000036,0.5147117420914274,0.5159500457281518,12.867793552285676,12.898751143203784,True,0.4918303343644074,1.9997330321927167,0.012102259194763376,1.3322676295501878e-15
128,3,2,0.2,0.0032089199558032614,-1.3196124753242933,16.28987842099741,0.8495923317530211,0.004155186001877503,0.2838508317413697,-0.007626778494103981,0.040000000000000036,0.5147117420914274,0.5159500457281518,12.867793552285676,12.898751143203784,True,0.4918303343644074,1.9997330321927167,0.012102259194763376,1.3322676295501878e-15
