arm,n_chains,rep,n_components,rho_fitted,innovation_mean,innovation_var,innovation_excess_kurtosis,score_rel_l2_t0.2,score_rel_l2_t0.8
clean,256,21,8,0.7980899404595786,0.002618838976960883,0.37033128734249743,3.2464653617558836,0.015926553936141553,0.004931845201439882
noised,256,21,8,0.795815837090247,0.0026298690228486465,0.3730495128815019,2.320119229537104,0.05710500119086732,0.014962343629481827
clean,256,22,8,0.7936619782755944,0.001932033847040924,0.358774164106015,2.678135275008673,0.012215442742331757,0.006356463869683512
noised,256,22,8,0.8027090808331057,0.0019312890104837342,0.3650815523598835,2.39969549474029,0.03201702450220555,0.0062979342701875015
clean,256,23,8,0.8066787060113949,-0.004192221892067942,0.3577452486365475,2.5648780384382315,0.01291481710383358,0.006797272862906804
noised,256,23,8,0.7828530033959159,0.000630451365531238,0.39350894648155516,3.023291358236695,0.048073838625440554,0.010842473094432242
clean,256,24,8,0.7970900754539214,-0.011727247723172027,0.35345201844624885,3.8786635606301756,0.018999424537569948,0.013153927906941906
noised,256,24,8,0.7994145834113262,-0.017132791373982277,0.34962823293277817,2.2934905325064,0.03957589217191185,0.017239703949388233
clean,256,25,8,0.8018725399675314,-0.004769638792664946,0.350767836044227,2.7632110791824687,0.009049219629969006,0.005200483157094524
noised,256,25,8,0.7949263223140871,-0.007633382201076321,0.3679457101620633,2.6182415032180293,0.024860474507246107,0.009418607360126474
clean,256,26,8,0.7991671759345099,-0.015265992740412938,0.3672368322137172,3.2626219378954495,0.015590346354962228,0.013633485384260827
noised,256,26,8,0.7889826516134015,-0.022463990922121594,0.38561624756343327,2.4012111293088996,0.04378679669978391,0.021734382730716026
clean,256,27,8,0.8038861149728229,-0.004353561421448719,0.36685924713808726,2.428430575496617,0.021188542846264154,0.008718091995756287
noised,256,27,8,0.8117672904934239,-0.0038939068928359718,0.3609521560413573,1.6954722773624695,0.05625123560904761,0.015670382382159037
clean,256,28,8,0.7928340671767466,-0.0001956998887744721,0.3609202864842586,2.6487242016859334,0.009118698829695463,0.0058988390890127775
noised,256,28,8,0.7648383473213377,0.003693719976368962,0.37181416679733276,2.5363254136672273,0.04581775458249146,0.02637560304101353
clean,256,29,8,0.7955044325412717,-4.0805929195035985e-05,0.35969354659956904,2.8424755567044384,0.020988830575052905,0.008444807995509259
noised,256,29,8,0.7989514177749307,0.005138808741222485,0.3618449519286596,3.48539366038296,0.0439743261297868,0.014099647136375898
clean,256,30,8,0.7956125299126221,-0.005043598047673847,0.3488842406667117,3.2236705031414292,0.018432579314025963,0.010422129495670939
noised,256,30,8,0.8172419189972218,-0.00034416471983660725,0.3322411619288215,3.8247980757165108,0.051539308699499846,0.01622739279119631
clean,256,31,8,0.8029518723243367,0.00022112695204303657,0.36679341188030573,2.7104115690775465,0.009283123662333194,0.005412765411204304
noised,256,31,8,0.7913627482422156,-0.004309294361517276,0.37911452081604097,2.8200176351613395,0.02267065371550835,0.006956204477001988
clean,512,0,8,0.7964731360024712,0.0001355411263479383,0.3660197261926342,3.1995868665737586,0.009893592623826821,0.0033232181089899973
noised,512,0,8,0.7825373155776352,0.00018050475237022009,0.3609379951405074,3.1137365146862805,0.033496846102861716,0.014909290153961722
clean,512,1,8,0.7960080508730554,0.0027818044955764854,0.3582020255918599,3.1734407699888596,0.007743054364340068,0.0047636260122176964
noised,512,1,8,0.7997394639233187,0.0018240007342378165,0.34759823328339934,3.1100117477320204,0.02135948029830226,0.006444752930531731
clean,512,2,8,0.802432398232948,-0.008434310198925465,0.3580585066833967,2.997547856920068,0.0065478560669866535,0.007134737039421259
noised,512,2,8,0.7964627264656272,-0.013469788146696745,0.3673962768600648,2.6114901982490277,0.022309163722484208,0.011648978512933122
clean,512,3,8,0.8000508133364118,-0.007965130877817563,0.3629893162233829,2.7069705125283026,0.010945960004994463,0.0072502434812804556
noised,512,3,8,0.8019399060189445,-0.002335123664116301,0.36134690961429466,3.091634922055258,0.026094030013303092,0.005987411416657462
clean,512,4,8,0.7943208129458716,0.0033534120904430502,0.3554934245733042,2.761304295238255,0.008826192170274798,0.007276139585233818
noised,512,4,8,0.7873072163088656,0.0006891710918576436,0.35060247613000006,3.0052792802515613,0.025538094878572462,0.015572925363907267
clean,512,5,8,0.7964928854152773,-0.004341619507411039,0.3584109462717029,2.8674970518271463,0.00854616567435706,0.005473457347581386
noised,512,5,8,0.8014597598382375,-0.004539164737021208,0.3441225895320586,2.1939002998905686,0.029592110367992763,0.008846998038084279
clean,512,6,8,0.8001477489280301,-0.0003872414316894674,0.3754852497043746,2.9396659184250824,0.013336052369854778,0.007059707375962319
noised,512,6,8,0.7873444581977377,0.0035458303280462657,0.37936540051336054,2.6195934486244763,0.02876070284788495,0.008066625445895271
clean,512,7,8,0.8001873916674856,0.001627736473081119,0.3567591791987977,2.9054640841394166,0.008788733173961902,0.0018784633561424815
noised,512,7,8,0.7961775234028414,0.0027400603256591814,0.36593349412301995,2.117809298737577,0.031672106709027995,0.005963643353109154
clean,512,8,8,0.7955034716003072,-0.0018582892537956515,0.3610140527559832,2.941413620235278,0.012122264506435271,0.004218668290768035
noised,512,8,8,0.7898027661485255,0.0028568944818768796,0.3885439112509634,2.672306700904322,0.03191126996690239,0.008664451659398168
clean,512,9,8,0.7968005692031707,0.0029967458404921215,0.36717703418193454,3.390356693178454,0.010221293337527106,0.004101427980423698
noised,512,9,8,0.7890703228224285,0.00672231009045293,0.36998961187717505,3.2672466582142468,0.028573375463956344,0.011769848753318293
clean,512,10,8,0.798550773571656,9.456637938981111e-05,0.3625171987437107,3.0341966362123802,0.005826651073828882,0.0014464720413706889
