stage,seed,n_chains,arch,region,hp,checkpoint,at_cap,n_params,sq_err,sq_ref,risk
screen,10002,32,bimp,all,"{""hidden"": 128, ""lr"": 0.001, ""parameterization"": ""eps""}",500,False,34309,134796.75668018742,1415723.1085441576,0.30856776929892454
screen,10002,32,bimp,bulk,"{""hidden"": 128, ""lr"": 0.001, ""parameterization"": ""eps""}",500,False,34309,88510.0060176033,1076392.8781636478,0.2867548534899193
screen,10002,32,bimp,centre,"{""hidden"": 128, ""lr"": 0.001, ""parameterization"": ""eps""}",500,False,34309,3538.385796343574,44848.53563990822,0.28088494210723514
screen,10002,32,bimp,all,"{""hidden"": 128, ""lr"": 0.003, ""parameterization"": ""eps""}",16000,False,34309,168959.59610291276,1415723.1085441576,0.34546358125397475
screen,10002,32,bimp,bulk,"{""hidden"": 128, ""lr"": 0.003, ""parameterization"": ""eps""}",16000,False,34309,124833.46356879895,1076392.8781636478,0.3405493866137342
screen,10002,32,bimp,centre,"{""hidden"": 128, ""lr"": 0.003, ""parameterization"": ""eps""}",16000,False,34309,5701.177268225875,44848.53563990822,0.3565399003317505
screen,10002,32,bimp,all,"{""hidden"": 64, ""lr"": 0.001, ""parameterization"": ""x0""}",1000,False,8965,244959.0618707938,1415723.1085441576,0.415965770702889
screen,10002,32,bimp,bulk,"{""hidden"": 64, ""lr"": 0.001, ""parameterization"": ""x0""}",1000,False,8965,164514.96863219677,1076392.8781636478,0.3909464750406346
screen,10002,32,bimp,centre,"{""hidden"": 64, ""lr"": 0.001, ""parameterization"": ""x0""}",1000,False,8965,6800.269883973671,44848.53563990822,0.38939371795776645
screen,10002,32,bimp,all,"{""hidden"": 64, ""lr"": 0.003, ""parameterization"": ""x0""}",1000,False,8965,270095.3130006221,1415723.1085441576,0.4367866574056799
screen,10002,32,bimp,bulk,"{""hidden"": 64, ""lr"": 0.003, ""parameterization"": ""x0""}",1000,False,8965,188001.37329579183,1076392.8781636478,0.4179218743237728
screen,10002,32,bimp,centre,"{""hidden"": 64, ""lr"": 0.003, ""parameterization"": ""x0""}",1000,False,8965,7005.020747040925,44848.53563990822,0.3952124153924187
screen,10002,32,bimp,all,"{""hidden"": 128, ""lr"": 0.001, ""parameterization"": ""x0""}",1000,False,34309,260200.41298595752,1415723.1085441576,0.4287112007272005
screen,10002,32,bimp,bulk,"{""hidden"": 128, ""lr"": 0.001, ""parameterization"": ""x0""}",1000,False,34309,186986.68945912863,1076392.8781636478,0.41679254133920274
screen,10002,32,bimp,centre,"{""hidden"": 128, ""lr"": 0.001, ""parameterization"": ""x0""}",1000,False,34309,6780.873326736582,44848.53563990822,0.38883798331890546
screen,10002,32,bimp,all,"{""hidden"": 128, ""lr"": 0.003, ""parameterization"": ""x0""}",32000,False,34309,448020.2345125031,1415723.1085441576,0.5625480893946652
screen,10002,32,bimp,bulk,"{""hidden"": 128, ""lr"": 0.003, ""parameterization"": ""x0""}",32000,False,34309,328943.41674410785,1076392.8781636478,0.5528091104865829
screen,10002,32,bimp,centre,"{""hidden"": 128, ""lr"": 0.003, ""parameterization"": ""x0""}",32000,False,34309,10122.279750157868,44848.53563990822,0.4750781254790852
screen,10002,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 2, ""width"": 64}",32000,False,4801,25538.924884045555,1415723.1085441576,0.13431117388418776
screen,10002,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 2, ""width"": 64}",32000,False,4801,14756.372024800949,1076392.8781636478,0.11708584378512354
screen,10002,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 2, ""width"": 64}",32000,False,4801,604.1662079498623,44848.53563990822,0.1160657498975659
screen,10002,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 2, ""width"": 128}",32000,False,17793,22335.01591031427,1415723.1085441576,0.12560414529105038
screen,10002,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 2, ""width"": 128}",32000,False,17793,15412.664147022811,1076392.8781636478,0.11966122641620532
screen,10002,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 2, ""width"": 128}",32000,False,17793,643.0300030099122,44848.53563990822,0.11974061512475284
screen,10002,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 4, ""width"": 64}",32000,False,5057,18235.611334614405,1415723.1085441576,0.11349350360728519
screen,10002,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 4, ""width"": 64}",32000,False,5057,6560.564533072028,1076392.8781636478,0.07807018312669026
screen,10002,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 4, ""width"": 64}",32000,False,5057,280.97834540908343,44848.53563990822,0.07915207266046398
screen,10002,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 4, ""width"": 128}",16000,False,18305,16290.669011845825,1415723.1085441576,0.10727049864921662
screen,10002,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 4, ""width"": 128}",16000,False,18305,6233.098951937681,1076392.8781636478,0.07609683654832955
screen,10002,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 4, ""width"": 128}",16000,False,18305,266.8315744021004,44848.53563990822,0.07713375528742886
screen,10002,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 8, ""width"": 64}",64000,True,5569,12921.49958713525,1415723.1085441576,0.09553605382361631
screen,10002,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 8, ""width"": 64}",64000,True,5569,6417.609706586677,1076392.8781636478,0.07721492304209512
screen,10002,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 8, ""width"": 64}",64000,True,5569,260.04555721682055,44848.53563990822,0.07614661209440735
screen,10002,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 8, ""width"": 128}",32000,False,19329,12869.15842476894,1415723.1085441576,0.09534236336970728
screen,10002,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 8, ""width"": 128}",32000,False,19329,7331.09599117475,1076392.8781636478,0.08252756764150262
screen,10002,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 8, ""width"": 128}",32000,False,19329,300.28780445319666,44848.53563990822,0.08182663910856357
screen,10002,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 16, ""width"": 64}",8000,False,6593,21459.963422128865,1415723.1085441576,0.1231190705286356
screen,10002,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 16, ""width"": 64}",8000,False,6593,7095.0335174461125,1076392.8781636478,0.08118799529859765
screen,10002,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 16, ""width"": 64}",8000,False,6593,313.6909680329496,44848.53563990822,0.08363284553576782
screen,10002,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 16, ""width"": 128}",64000,True,21377,21488.6903283468,1415723.1085441576,0.12320144828226633
screen,10002,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 16, ""width"": 128}",64000,True,21377,13801.625727498968,1076392.8781636478,0.11323474728956928
screen,10002,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 16, ""width"": 128}",64000,True,21377,633.5531839190544,44848.53563990822,0.11885498600000116
screen,10002,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 2, ""width"": 64}",4000,False,4801,49988.44949036303,1415723.1085441576,0.18790817414299915
screen,10002,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 2, ""width"": 64}",4000,False,4801,29884.8702927382,1076392.8781636478,0.1666250450334948
screen,10002,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 2, ""width"": 64}",4000,False,4801,1162.052146768897,44848.53563990822,0.1609676764056223
screen,10002,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 2, ""width"": 128}",32000,False,17793,61943.391977624626,1415723.1085441576,0.20917430330617967
screen,10002,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 2, ""width"": 128}",32000,False,17793,41993.8308776602,1076392.8781636478,0.19751830025256986
screen,10002,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 2, ""width"": 128}",32000,False,17793,1650.4614378398815,44848.53563990822,0.19183531395425232
screen,10002,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 4, ""width"": 64}",64000,True,5057,38051.75575480252,1415723.1085441576,0.16394500514801183
screen,10002,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 4, ""width"": 64}",64000,True,5057,23269.2931779316,1076392.8781636478,0.14703007809752425
screen,10002,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 4, ""width"": 64}",64000,True,5057,973.1333883392412,44848.53563990822,0.14730315643679695
screen,10002,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 4, ""width"": 128}",8000,False,18305,45323.99162472855,1415723.1085441576,0.1789266022025138
screen,10002,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 4, ""width"": 128}",8000,False,18305,27269.723451832655,1076392.8781636478,0.15916770671822367
screen,10002,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 4, ""width"": 128}",8000,False,18305,1079.4888774599572,44848.53563990822,0.15514398850966685
screen,10002,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 8, ""width"": 64}",64000,True,5569,47869.48087577949,1415723.1085441576,0.1838824147883895
screen,10002,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 8, ""width"": 64}",64000,True,5569,33698.565087431394,1076392.8781636478,0.17693766695657143
screen,10002,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 8, ""width"": 64}",64000,True,5569,1373.853845118976,44848.53563990822,0.17502340682094658
screen,10002,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 8, ""width"": 128}",64000,True,19329,42872.10931348522,1415723.1085441576,0.17401963972007142
screen,10002,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 8, ""width"": 128}",64000,True,19329,27881.632311380614,1076392.8781636478,0.1609435920581176
screen,10002,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 8, ""width"": 128}",64000,True,19329,1198.394080764495,44848.53563990822,0.16346534445068245
screen,10002,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 16, ""width"": 64}",8000,False,6593,61170.52678019386,1415723.1085441576,0.20786527766183585
screen,10002,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 16, ""width"": 64}",8000,False,6593,42299.894466472026,1076392.8781636478,0.19823677970515857
screen,10002,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 16, ""width"": 64}",8000,False,6593,1929.646511926177,44848.53563990822,0.20742674183392687
screen,10002,2048,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 16, ""width"": 128}",8000,False,21377,58104.23035463334,1415723.1085441576,0.20258846598972235
screen,10002,2048,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 16, ""width"": 128}",8000,False,21377,35227.264238222415,1076392.8781636478,0.18090644971498177
screen,10002,2048,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 16, ""width"": 128}",8000,False,21377,1723.5971425674722,44848.53563990822,0.19603957351633958
screen,10002,2048,conv,all,"{""channels"": 64, ""lr"": 0.001, ""parameterization"": ""eps""}",8000,False,66433,8670.336134514635,1415723.1085441576,0.07825801120240522
screen,10002,2048,conv,bulk,"{""channels"": 64, ""lr"": 0.001, ""parameterization"": ""eps""}",8000,False,66433,5706.609737876597,1076392.8781636478,0.07281212043369102
screen,10002,2048,conv,centre,"{""channels"": 64, ""lr"": 0.001, ""parameterization"": ""eps""}",8000,False,66433,223.58757304053168,44848.53563990822,0.07060731507465239
screen,10002,2048,conv,all,"{""channels"": 64, ""lr"": 0.003, ""parameterization"": ""eps""}",8000,False,66433,18938.085049515612,1415723.1085441576,0.11565885026906422
screen,10002,2048,conv,bulk,"{""channels"": 64, ""lr"": 0.003, ""parameterization"": ""eps""}",8000,False,66433,13379.953130552813,1076392.8781636478,0.11149153331398337
screen,10002,2048,conv,centre,"{""channels"": 64, ""lr"": 0.003, ""parameterization"": ""eps""}",8000,False,66433,581.3555843669319,44848.53563990822,0.11385360609014955
screen,10002,2048,conv,all,"{""channels"": 128, ""lr"": 0.001, ""parameterization"": ""eps""}",8000,False,263937,10133.417911388453,1415723.1085441576,0.0846035947578197
screen,10002,2048,conv,bulk,"{""channels"": 128, ""lr"": 0.001, ""parameterization"": ""eps""}",8000,False,263937,7166.858525728234,1076392.8781636478,0.08159790489302912
screen,10002,2048,conv,centre,"{""channels"": 128, ""lr"": 0.001, ""parameterization"": ""eps""}",8000,False,263937,296.73304999325677,44848.53563990822,0.0813408725091838
screen,10002,2048,conv,all,"{""channels"": 128, ""lr"": 0.003, ""parameterization"": ""eps""}",4000,False,263937,35197.12942751019,1415723.1085441576,0.15767558903310244
screen,10002,2048,conv,bulk,"{""channels"": 128, ""lr"": 0.003, ""parameterization"": ""eps""}",4000,False,263937,26424.542089667237,1076392.8781636478,0.1566817188527257
screen,10002,2048,conv,centre,"{""channels"": 128, ""lr"": 0.003, ""parameterization"": ""eps""}",4000,False,263937,1136.4744498576615,44848.53563990822,0.15918630588433483
screen,10002,2048,conv,all,"{""channels"": 64, ""lr"": 0.001, ""parameterization"": ""x0""}",32000,False,66433,23951.290738694563,1415723.1085441576,0.1300694490867567
screen,10002,2048,conv,bulk,"{""channels"": 64, ""lr"": 0.001, ""parameterization"": ""x0""}",32000,False,66433,17315.316732046755,1076392.8781636478,0.12683228368092878
screen,10002,2048,conv,centre,"{""channels"": 64, ""lr"": 0.001, ""parameterization"": ""x0""}",32000,False,66433,815.319577186446,44848.53563990822,0.13483101429734637
screen,10002,2048,conv,all,"{""channels"": 64, ""lr"": 0.003, ""parameterization"": ""x0""}",16000,False,66433,53402.229332927855,1415723.1085441576,0.19421847209818668
screen,10002,2048,conv,bulk,"{""channels"": 64, ""lr"": 0.003, ""parameterization"": ""x0""}",16000,False,66433,38421.448447978095,1076392.8781636478,0.18893023241275667
screen,10002,2048,conv,centre,"{""channels"": 64, ""lr"": 0.003, ""parameterization"": ""x0""}",16000,False,66433,1500.480931125395,44848.53563990822,0.18291154015044966
screen,10002,2048,conv,all,"{""channels"": 128, ""lr"": 0.001, ""parameterization"": ""x0""}",64000,True,263937,47311.735996215975,1415723.1085441576,0.1828080353919162
screen,10002,2048,conv,bulk,"{""channels"": 128, ""lr"": 0.001, ""parameterization"": ""x0""}",64000,True,263937,32731.591703559923,1076392.8781636478,0.17438059482392856
screen,10002,2048,conv,centre,"{""channels"": 128, ""lr"": 0.001, ""parameterization"": ""x0""}",64000,True,263937,1304.1042532829897,44848.53563990822,0.17052262990872882
screen,10002,2048,conv,all,"{""channels"": 128, ""lr"": 0.003, ""parameterization"": ""x0""}",8000,False,263937,96898.81933261437,1415723.1085441576,0.2616194824583104
screen,10002,2048,conv,bulk,"{""channels"": 128, ""lr"": 0.003, ""parameterization"": ""x0""}",8000,False,263937,70605.82352977702,1076392.8781636478,0.25611490499590317
screen,10002,2048,conv,centre,"{""channels"": 128, ""lr"": 0.003, ""parameterization"": ""x0""}",8000,False,263937,2844.38836864693,44848.53563990822,0.25183745007134684
screen,10002,2048,bimp,all,"{""hidden"": 64, ""lr"": 0.001, ""parameterization"": ""eps""}",8000,False,8965,19955.12658774447,1415723.1085441576,0.11872388048291037
screen,10002,2048,bimp,bulk,"{""hidden"": 64, ""lr"": 0.001, ""parameterization"": ""eps""}",8000,False,8965,14316.333975385747,1076392.8781636478,0.11532686932064802
screen,10002,2048,bimp,centre,"{""hidden"": 64, ""lr"": 0.001, ""parameterization"": ""eps""}",8000,False,8965,569.289101001656,44848.53563990822,0.11266585089326897
screen,10002,2048,bimp,all,"{""hidden"": 64, ""lr"": 0.003, ""parameterization"": ""eps""}",64000,True,8965,19092.42723661397,1415723.1085441576,0.11612919393316669
screen,10002,2048,bimp,bulk,"{""hidden"": 64, ""lr"": 0.003, ""parameterization"": ""eps""}",64000,True,8965,14199.022004520451,1076392.8781636478,0.11485338735114292
screen,10002,2048,bimp,centre,"{""hidden"": 64, ""lr"": 0.003, ""parameterization"": ""eps""}",64000,True,8965,573.726770246181,44848.53563990822,0.11310411962389748
screen,10002,2048,bimp,all,"{""hidden"": 128, ""lr"": 0.001, ""parameterization"": ""eps""}",8000,False,34309,16481.319130210108,1415723.1085441576,0.10789636753772981
screen,10002,2048,bimp,bulk,"{""hidden"": 128, ""lr"": 0.001, ""parameterization"": ""eps""}",8000,False,34309,11649.687841812705,1076392.8781636478,0.10403314707337018
screen,10002,2048,bimp,centre,"{""hidden"": 128, ""lr"": 0.001, ""parameterization"": ""eps""}",8000,False,34309,484.7965343756116,44848.53563990822,0.1039694196080315
screen,10002,2048,bimp,all,"{""hidden"": 128, ""lr"": 0.003, ""parameterization"": ""eps""}",4000,False,34309,32739.2718664586,1415723.1085441576,0.15207063087589545
screen,10002,2048,bimp,bulk,"{""hidden"": 128, ""lr"": 0.003, ""parameterization"": ""eps""}",4000,False,34309,24236.628650909428,1076392.8781636478,0.1500550778663118
screen,10002,2048,bimp,centre,"{""hidden"": 128, ""lr"": 0.003, ""parameterization"": ""eps""}",4000,False,34309,1026.4113197585132,44848.53563990822,0.1512817650185049
screen,10002,2048,bimp,all,"{""hidden"": 64, ""lr"": 0.001, ""parameterization"": ""x0""}",64000,True,8965,18942.01337290367,1415723.1085441576,0.11567084519375197
screen,10002,2048,bimp,bulk,"{""hidden"": 64, ""lr"": 0.001, ""parameterization"": ""x0""}",64000,True,8965,14155.30329710756,1076392.8781636478,0.1146764345761307
screen,10002,2048,bimp,centre,"{""hidden"": 64, ""lr"": 0.001, ""parameterization"": ""x0""}",64000,True,8965,589.307264633036,44848.53563990822,0.11462959651783718
screen,10002,2048,bimp,all,"{""hidden"": 64, ""lr"": 0.003, ""parameterization"": ""x0""}",64000,True,8965,23022.143372263617,1415723.1085441576,0.12752158926966178
screen,10002,2048,bimp,bulk,"{""hidden"": 64, ""lr"": 0.003, ""parameterization"": ""x0""}",64000,True,8965,16817.811908189688,1076392.8781636478,0.12499692742939507
screen,10002,2048,bimp,centre,"{""hidden"": 64, ""lr"": 0.003, ""parameterization"": ""x0""}",64000,True,8965,682.2472517903236,44848.53563990822,0.1233379608043785
screen,10002,2048,bimp,all,"{""hidden"": 128, ""lr"": 0.001, ""parameterization"": ""x0""}",32000,False,34309,22228.71874435538,1415723.1085441576,0.12530490019196183
screen,10002,2048,bimp,bulk,"{""hidden"": 128, ""lr"": 0.001, ""parameterization"": ""x0""}",32000,False,34309,15663.150102527556,1076392.8781636478,0.12062967204560268
screen,10002,2048,bimp,centre,"{""hidden"": 128, ""lr"": 0.001, ""parameterization"": ""x0""}",32000,False,34309,678.2810274830508,44848.53563990822,0.12297892743478513
screen,10002,2048,bimp,all,"{""hidden"": 128, ""lr"": 0.003, ""parameterization"": ""x0""}",16000,False,34309,71511.44024181958,1415723.1085441576,0.22474943152086213
screen,10002,2048,bimp,bulk,"{""hidden"": 128, ""lr"": 0.003, ""parameterization"": ""x0""}",16000,False,34309,51931.190756631964,1076392.8781636478,0.2196487482472034
screen,10002,2048,bimp,centre,"{""hidden"": 128, ""lr"": 0.003, ""parameterization"": ""x0""}",16000,False,34309,2492.366764671605,44848.53563990822,0.23573921987812912
screen,10003,32,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 2, ""width"": 64}",4000,False,4801,55952.47136650243,1422892.7331583132,0.1983003844251377
screen,10003,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 2, ""width"": 64}",4000,False,4801,33316.37040804611,1080510.6183415176,0.17559587980941116
screen,10003,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 2, ""width"": 64}",4000,False,4801,1365.7392648085543,44750.2611105501,0.17469726702159188
screen,10003,32,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 2, ""width"": 128}",8000,False,17793,71010.64622267283,1422892.7331583132,0.22339613329427022
screen,10003,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 2, ""width"": 128}",8000,False,17793,42661.98365678433,1080510.6183415176,0.19870372236994707
screen,10003,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 2, ""width"": 128}",8000,False,17793,1771.842850320682,44750.2611105501,0.19898246810302717
screen,10003,32,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 4, ""width"": 64}",1000,False,5057,69532.50224781128,1422892.7331583132,0.2210588205617089
screen,10003,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 4, ""width"": 64}",1000,False,5057,44073.89709201039,1080510.6183415176,0.20196504334446228
screen,10003,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 4, ""width"": 64}",1000,False,5057,1876.5185131989158,44750.2611105501,0.20477580404469625
screen,10003,32,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 4, ""width"": 128}",1000,False,18305,72791.89747996969,1422892.7331583132,0.22618064566113358
screen,10003,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 4, ""width"": 128}",1000,False,18305,46922.182838168184,1080510.6183415176,0.20838890094438067
screen,10003,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 4, ""width"": 128}",1000,False,18305,1946.564209352936,44750.2611105501,0.20856267101817208
screen,10003,32,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 8, ""width"": 64}",1000,False,5569,106613.13445849983,1422892.7331583132,0.2737280321601667
screen,10003,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 8, ""width"": 64}",1000,False,5569,72883.88951277235,1080510.6183415176,0.25971752225587
screen,10003,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 8, ""width"": 64}",1000,False,5569,3130.263943870062,44750.2611105501,0.2644799125039663
screen,10003,32,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 8, ""width"": 128}",500,False,19329,113348.57798610673,1422892.7331583132,0.2822422056283294
screen,10003,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 8, ""width"": 128}",500,False,19329,76100.03761518342,1080510.6183415176,0.265385943484493
screen,10003,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 8, ""width"": 128}",500,False,19329,3174.2657257328838,44750.2611105501,0.26633230825878534
screen,10003,32,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 16, ""width"": 64}",500,False,6593,126927.53087216236,1422892.7331583132,0.29867016040221506
screen,10003,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 16, ""width"": 64}",500,False,6593,87870.9405397485,1080510.6183415176,0.2851728118897332
screen,10003,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 16, ""width"": 64}",500,False,6593,4220.968511088126,44750.2611105501,0.3071201203473886
screen,10003,32,window,all,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 16, ""width"": 128}",500,False,21377,173171.58238622185,1422892.7331583132,0.3488608479042298
screen,10003,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 16, ""width"": 128}",500,False,21377,119028.69705136756,1080510.6183415176,0.33190310877200824
screen,10003,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""eps"", ""radius"": 16, ""width"": 128}",500,False,21377,5682.160308831942,44750.2611105501,0.35633538762934436
screen,10003,32,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 2, ""width"": 64}",8000,False,4801,97730.18201478051,1422892.7331583132,0.2620766164293985
screen,10003,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 2, ""width"": 64}",8000,False,4801,64762.90042219894,1080510.6183415176,0.24482097641481587
screen,10003,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 2, ""width"": 64}",8000,False,4801,2552.8809307955357,44750.2611105501,0.23884573620146024
screen,10003,32,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 2, ""width"": 128}",8000,False,17793,100376.98724518536,1422892.7331583132,0.26560178995944395
screen,10003,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 2, ""width"": 128}",8000,False,17793,70734.44369035892,1080510.6183415176,0.2558591492948721
screen,10003,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 2, ""width"": 128}",8000,False,17793,2855.427821745694,44750.2611105501,0.2526025942702748
screen,10003,32,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 4, ""width"": 64}",8000,False,5057,146512.06950177922,1422892.7331583132,0.32088589001624596
screen,10003,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 4, ""width"": 64}",8000,False,5057,100624.1177660094,1080510.6183415176,0.3051662656904706
screen,10003,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 4, ""width"": 64}",8000,False,5057,3901.245360705376,44750.2611105501,0.29525947674017344
screen,10003,32,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 4, ""width"": 128}",2000,False,18305,155008.22884409284,1422892.7331583132,0.3300587847354832
screen,10003,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 4, ""width"": 128}",2000,False,18305,99799.33098202366,1080510.6183415176,0.303913012468217
screen,10003,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 4, ""width"": 128}",2000,False,18305,3859.5285733742885,44750.2611105501,0.29367659990696826
screen,10003,32,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 8, ""width"": 64}",2000,False,5569,305836.28982703097,1422892.7331583132,0.46361601273819136
screen,10003,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 8, ""width"": 64}",2000,False,5569,236883.03265521288,1080510.6183415176,0.46822269207619077
screen,10003,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 8, ""width"": 64}",2000,False,5569,9716.86642707746,44750.2611105501,0.4659779103962055
screen,10003,32,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 8, ""width"": 128}",1000,False,19329,370151.035270754,1422892.7331583132,0.5100390210402616
screen,10003,32,window,bulk,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 8, ""width"": 128}",1000,False,19329,268996.33429227956,1080510.6183415176,0.4989518776770381
screen,10003,32,window,centre,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 8, ""width"": 128}",1000,False,19329,11629.460245744654,44750.2611105501,0.5097790602536575
screen,10003,32,window,all,"{""lr"": 0.003, ""parameterization"": ""x0"", ""radius"": 16, ""width"": 64}",1000,False,6593,625113.2499975858,1422892.7331583132,0.6628164395338079
