arm,n_chains,rep,n_components,rho_fitted,innovation_mean,innovation_var,innovation_excess_kurtosis,score_rel_l2_t0.2,score_rel_l2_t0.8
noised,128,14,8,0.8558042370515798,-0.007102319561305125,0.24214801760946555,2.809694246105418,0.04066072987029243,0.017623388621642904
clean,128,15,8,0.8472462250572336,-0.01126674150161421,0.2606114964022387,2.55669272127869,0.018116487426526107,0.015669150047027038
noised,128,15,8,0.8510483386951946,-0.014457393573297598,0.23126986204125494,1.68938486922616,0.06059420016744349,0.030419632305123918
clean,256,0,8,0.849816473058301,-0.0005966216000885198,0.2787866255475896,2.834074815577897,0.011710005580062617,0.0037529143753101254
noised,256,0,8,0.8526427743589373,0.0007867694114194382,0.2710571587993915,2.024351657471132,0.03796055040926237,0.006798415836867133
clean,256,1,8,0.851150920246113,-0.0027404115707049866,0.29056383930812935,2.8512195134726275,0.014782838515688325,0.007847605529015126
noised,256,1,8,0.8480762645753882,-0.004363018293895855,0.2850429973654676,2.177424308963026,0.02043502120826536,0.006001188029088049
clean,256,2,8,0.8554882803443389,-0.005528180272844609,0.2787502569733052,3.092396943380768,0.00780918341755101,0.007346781869836719
noised,256,2,8,0.8589782311564212,-0.004362674209880219,0.28024012143963273,2.7109772174460005,0.017952441538081707,0.01057837400512054
clean,256,3,8,0.8538025702921664,0.004422440299901272,0.28426477178002324,3.451917575448509,0.01167722744860914,0.008475621036654302
noised,256,3,8,0.8529936917678135,0.0009075895272270799,0.2945299266667521,3.321857998176384,0.021170273931920804,0.012139410200719658
clean,256,4,8,0.8518309809936163,0.006837318073939861,0.27928159468054775,2.6075497853620346,0.014127750330934696,0.007480419111883654
noised,256,4,8,0.8428069237938343,0.004227750726508436,0.2815053250786628,3.2529669735078306,0.030161886115753482,0.00779160976109488
clean,256,5,8,0.8492767523434332,0.007244095309181999,0.2774274803423502,2.501090254331924,0.011679610061327226,0.006951716403511242
noised,256,5,8,0.8547591143702611,-0.0004211595700589726,0.25906848296719104,2.538217750326118,0.035604907393594704,0.00882741528956231
clean,256,6,8,0.8552903754920004,-0.001835826379026664,0.30626355279127454,3.729188485452889,0.02529743727843018,0.01824875768710511
noised,256,6,8,0.8539221772273718,-0.0002500734821354778,0.2960764025070274,3.427549616855,0.030263280726999086,0.013991649687781188
clean,256,7,8,0.8571555126083577,-0.008671055090606944,0.28860098495833414,3.497804043710782,0.015367002146092322,0.013759863490565492
noised,256,7,8,0.8494671533391609,-0.0034918676568960073,0.274301793087687,3.5355260865897886,0.031309451427865724,0.006451987383816837
clean,256,8,8,0.8535594563402578,0.005879420782432935,0.27301830570161545,3.5819339446048977,0.01471393421209642,0.006322728801552424
noised,256,8,8,0.854345527678439,0.006199805452301682,0.28586613316814347,3.08252272848485,0.013565184193247792,0.009777071623323327
clean,256,9,8,0.8538142609992554,0.01564180352462925,0.279554415665968,3.1598275010291967,0.015596218942243946,0.01495332970716892
noised,256,9,8,0.8420065711413285,0.012131447634260531,0.2833566811317831,2.3375353729859256,0.02208554134881188,0.012336595553046885
clean,256,10,8,0.8455274975097682,-0.007089207484088197,0.27305674939158764,3.1258921793391643,0.010661446618963349,0.009723532925692994
noised,256,10,8,0.8312716718425479,-0.014424873650570004,0.2802624374139094,2.9257969897093963,0.02737960807792161,0.022964157493763872
clean,256,11,8,0.8570266730164515,0.002444660956884139,0.2746225112759242,2.6690925258203633,0.010471344680685876,0.006702104060415079
noised,256,11,8,0.8612487856402281,0.00629973999893528,0.278707817284444,3.231060818226039,0.021148876566257167,0.013548877024523773
clean,256,12,8,0.8523965557801482,0.0004396351390755531,0.2776344757677998,3.1004554633069654,0.008832005587902177,0.0035236687430634595
noised,256,12,8,0.8527535456213615,0.0013305379059823117,0.28175159871876043,4.3910547573785115,0.028799531773730618,0.007756963632930123
clean,256,13,8,0.8416093741275797,0.008957498549466607,0.28865462635973876,2.7564227015455165,0.016940484374866966,0.00967142389077974
noised,256,13,8,0.8349434753085958,0.008743780947151817,0.28134187824459717,3.2984154163235573,0.02607169099612114,0.016130450593135705
clean,256,14,8,0.8469495740027667,-0.004781777863842244,0.2710457694352782,2.813280739623657,0.007549900071067776,0.007488757630154545
noised,256,14,8,0.8507124860252109,-0.0030312529435376177,0.283498628217638,2.4959374651862802,0.02628823524834881,0.006328000055741565
clean,256,15,8,0.8478766801024104,0.017579785939741074,0.27983260387744585,2.649114357994203,0.013862936228008809,0.015773612992593073
noised,256,15,8,0.8501389184599861,0.022991456772737392,0.3000018232283608,3.1337939248354045,0.02645094715464042,0.02297786246189993
clean,512,0,8,0.8466635479446426,0.00012900900627453105,0.28226371901240604,3.1964035774995523,0.009277801298307334,0.003177046033911001
noised,512,0,8,0.838226738419847,0.0003613386562686959,0.2784105296138565,3.1618967177969406,0.02170143007488897,0.011465195789846118
clean,512,1,8,0.8469219506322277,0.0024370841756686397,0.2762417066626163,3.165080813453887,0.006450929188084289,0.004202533761824271
noised,512,1,8,0.8501559414579022,-0.0006653340388162626,0.2697320983478206,3.076819629921726,0.014565375563492312,0.004652510328963987
clean,512,2,8,0.8520640187191674,-0.007401051783522085,0.2761255724669101,2.9975701715595875,0.005473684620861991,0.006763424079033226
noised,512,2,8,0.8474122787238589,-0.01059163878942865,0.2837110916709904,2.7286354908705563,0.017443969658895348,0.009994293440029518
